,titles,dates
7264,Subset Parking Functions,2019-09-23
7265,Temporal Planning with Intermediate Conditions and Effects,2019-09-25
7266,"Inference in Nonparametric Series Estimation with Specification Searches
  for the Number of Series Terms",2019-09-26
7267,"Exploring concurrency and reachability in the presence of high temporal
  resolution",2019-10-03
7268,"Periodic variation and phase analysis of grouped solar flare with
  sunspot activity",2019-10-07
7269,The facial weak order on hyperplane arrangements,2019-10-08
7270,Phase transition of capacity for the uniform $G_δ$-sets,2019-10-16
7271,"Uniform perfectness for Interval Exchange Transformations with or
  without Flips",2019-10-20
7272,Full-path localization of directed polymers,2019-10-26
7273,"Minimum Detectable Effect Size Computations for Cluster-Level Regression
  Discontinuity: Quadratic Functional Form and Beyond",2019-10-28
7274,"Eigensystem multiscale analysis for the Anderson model via the Wegner
  estimate",2019-10-29
7275,"Augmented Reality for Human-Swarm Interaction in a Swarm-Robotic
  Chemistry Simulation",2019-12-02
7276,"Variable Selection with Rigorous Uncertainty Quantification using Deep
  Bayesian Neural Networks: Posterior Concentration and Bernstein-von Mises
  Phenomenon",2019-12-03
7277,On one-dimensionality of metric measure spaces,2019-12-03
7278,"Analytical solution of linearized equations of the Morris-Lecar neuron
  model at large constant stimulation",2019-12-09
7279,"An Interval-Valued Utility Theory for Decision Making with
  Dempster-Shafer Belief Functions",2019-12-13
7280,Mean skewness measures,2019-12-15
7281,A Chaotic Approach on Solar Irradiance Forecasting,2019-12-16
7282,A Unified Framework for Random Forest Prediction Error Estimation,2019-12-16
7283,"Catalan Recursion on Externally Ordered Bases of Unit Interval
  Positroids",2019-12-17
7284,"Entanglement entropy of two disjoint intervals separated by one spin in
  a chain of free fermion",2019-12-18
7285,Spotting Macro- and Micro-expression Intervals in Long Video Sequences,2019-12-18
7286,"Robust Trajectory-Constrained Frequency Control for Microgrids
  Considering Model Linearization Error",2020-03-05
7287,"A marginal moment matching approach for fitting endemic-epidemic models
  to underreported disease surveillance counts",2020-03-12
7288,"Double continuation regions for American options under Poisson exercise
  opportunities",2020-04-07
7289,Robust Empirical Bayes Confidence Intervals,2020-04-07
7290,Correlation lengths in the language of computable information,2020-04-07
7291,"Confidence interval for the AUC of SROC curve and some related methods
  using bootstrap for meta-analysis of diagnostic accuracy studies",2020-04-09
7292,Time Series Data Cleaning with Regular and Irregular Time Intervals,2020-04-17
7293,"On the variance of squarefree integers in short intervals and arithmetic
  progressions",2020-06-07
7294,Delegation in Veto Bargaining,2020-06-11
7295,"Toeplitz matrices for the study of the fractional Laplacian on a bounded
  interval",2020-06-15
7296,On the Alignment of Galaxies in Clusters,2020-06-16
7297,"A Framework for Sample Efficient Interval Estimation with Control
  Variates",2020-06-18
7298,Individual Calibration with Randomized Forecasting,2020-06-18
7299,"Controlling the quantum speed limit time for unital maps via filtering
  operations",2020-06-18
7300,The Sperner property for $132$-avoiding intervals in the weak order,2020-06-29
7301,Entanglement Hamiltonians for non-critical quantum chains,2020-07-03
7302,On the explicit two-stage fourth-order accurate time discretizations,2020-07-06
7303,"Testing normality in any dimension by Fourier methods in a multivariate
  Stein equation",2020-07-06
7304,"Information, communication and music: Recognition of musical dissonance
  and consonance in a simple reservoir computing system",2020-07-08
7305,"Fixed-time descriptive statistics underestimate extremes of epidemic
  curve ensembles",2020-07-09
7306,An action of the cactus group of shifted tableau crystals,2020-07-13
7307,"Statistical inference for unknown parameters of stochastic SIS epidemics
  on complete graphs",2020-07-18
7308,Abstraction based Output Range Analysis for Neural Networks,2020-07-18
7309,Persistent Friedel oscillations in Graphene due to a weak magnetic field,2020-07-27
7310,"Geometric and Combinatorial Properties of Self-similar Multifractal
  Measures",2020-08-01
7311,"Induced optimal partition invariancy in linear optimization: constraints
  perturbation",2020-08-05
7312,Diffusions on a space of interval partitions: The two-parameter model,2020-08-06
7313,"Investigation on the Cs 6S1=2 to 7D electric quadrupole transition via
  monochromatic two-photon process at 767 nm",2020-08-22
7314,"Frequency dependence of dielectrophoresis fabrication of single-walled
  carbon nanotube field-effect transistor",2020-07-22
7315,"Joint distribution of multiple boundary local times and related
  first-passage time problems with multiple targets",2020-08-29
7316,"Isotopic Arrangement of Simple Curves: an Exact Numerical Approach based
  on Subdivision",2020-09-02
7317,Boundary effects on symmetry resolved entanglement,2020-09-17
7318,"The Significance Filter, the Winner's Curse and the Need to Shrink",2020-09-20
7319,On ratio measures of population heterogeneity for meta-analyses,2020-09-22
7320,lCARE -- localizing Conditional AutoRegressive Expectiles,2020-09-28
7321,"Uncertainty Quantification in Extreme Learning Machine: Analytical
  Developments, Variance Estimates and Confidence Intervals",2020-11-03
7322,"Spatial diffusion and periodic evolving of domain in an SIS epidemic
  model",2020-11-15
7323,"Exponential ergodicity in the bounded-Lipschitz distance for a subclass
  of piecewise-deterministic Markov processes with random switching between
  flows",2020-11-16
7324,"Existence and Uniqueness of BVPs Defined on Semi-Infinite Intervals:
  Insight from the Iterative Transformation Method",2020-11-13
7325,"Sharp bounds for variance of treatment effect estimators in the finite
  population in the presence of covariates",2020-11-19
7326,"Asymptotics of the Empirical Bootstrap Method Beyond Asymptotic
  Normality",2020-11-23
7327,"Explainable Multivariate Time Series Classification: A Deep Neural
  Network Which Learns To Attend To Important Variables As Well As Informative
  Time Intervals",2020-11-23
7328,The Dimension Spectrum Conjecture for Planar Lines,2021-01-30
7329,Computation of multi-degree Tchebycheffian B-splines,2021-01-31
7330,Mobility spaces and geodesics for the n-sphere,2021-02-04
7331,On an Inflated Unit-Lindley Distribution,2021-02-09
7332,"Statistical Inference for Polyak-Ruppert Averaged Zeroth-order
  Stochastic Gradient Algorithm",2021-02-10
7333,Can Massive MIMO Support URLLC?,2021-02-18
7334,Spatial Correlation Robust Inference,2021-02-18
7335,Machine Learning Regression for Operator Dynamics,2021-02-23
7336,"A Statistical Analysis of Summarization Evaluation Metrics using
  Resampling Methods",2021-03-31
7337,On Local Club Condensation,2021-03-31
7338,"Interval constraint programming for globally solving catalog-based
  categorical optimization",2021-04-08
7339,A Practical Assessment of the Power Grid Inertia Constant Using PMUs,2021-04-16
7340,Ekeland's Variational Principle for Interval-valued Functions,2021-04-22
7341,"Valid Post-Detection Inference for Change Points Identified Using Trend
  Filtering",2021-04-24
7342,"Symmetric finite representability of $\ell^p$-spaces in rearrangement
  invariant spaces on $(0,\infty)$",2021-04-27
7343,"Causal Inference with Corrupted Data: Measurement Error, Missing Values,
  Discretization, and Differential Privacy",2021-07-06
7344,"Molecular Communication with Passive Receivers in Anomalous Diffusion
  Channels",2021-07-08
7345,Magnetically induced transmission/absorption in chiral liquid crystals,2021-07-09
7346,Discovery of Bayes' Table at Tunbridge Wells,2021-07-11
7347,"Robust unrelated parallel machine scheduling problem with interval
  release dates",2021-07-20
7348,How many Fourier coefficients are needed?,2021-07-21
7349,A new look at the entanglement entropy of a single interval in a 2d CFT,2021-07-27
7350,"Robust Optimization Framework for Training Shallow Neural Networks Using
  Reachability Method",2021-07-27
7351,"Efficient reduced-rank methods for Gaussian processes with eigenfunction
  expansions",2021-08-12
7352,A Model for Bimodal Rates and Proportions,2021-08-18
7353,On Montgomery's pair correlation conjecture: a tale of three integrals,2021-08-20
7354,Statistical Quantification of Differential Privacy: A Local Approach,2021-08-21
7355,Anti-Zeno purification of spin baths by quantum probe measurements,2021-08-22
7356,"Differential Music: Automated Music Generation Using LSTM Networks with
  Representation Based on Melodic and Harmonic Intervals",2021-08-23
7357,"On the analyticity of WLUD$^\infty$ functions of one variable and
  WLUD$^\infty$ functions of several variables in a complete non-Archimedean
  valued field",2021-08-29
7358,"Representation and Processing of Instantaneous and Durative Temporal
  Phenomena",2021-08-27
7359,"Replicated Entanglement Negativity for Disjoint Intervals in the Ising
  and Free Compact Boson Conformal Field Theories",2022-03-08
7360,Anomaly Detection for Compositional Data using VSI MEWMA control chart,2022-03-29
7361,"Boundary Control of the Kuramoto-Sivashinsky Equation Under Intermittent
  Data Availability: With Proofs",2022-04-05
7362,Conformal Frequency Estimation with Sketched Data,2022-04-08
7363,A new family of smooth copulas with arbitrarily irregular densities,2022-04-09
7364,Optimal Conformal Prediction for Small Areas,2022-04-18
7365,MITL Verification Under Timing Uncertainty,2022-04-22
7366,"Scalable computation of prediction intervals for neural networks via
  matrix sketching",2022-05-06
7367,"Generalized solutions of Polynomial and Transcendental Equations by the
  strong method of (Generalized Iterative Method approximation of Roots (GRIM)
  )",2022-05-05
7368,"Design and Mathematical Modelling of Inter Spike Interval of Temporal
  Neuromorphic Encoder for Image Recognition",2022-05-19
7369,On slim rectangular lattices,2022-05-23
7370,"Testing interval arithmetic libraries, including their IEEE-1788
  compliance",2022-05-24
7371,"Characterisation of state-preparation uncertainty in quantum key
  distribution",2022-05-24
7372,"Structure and evolution of strange attractors in non-elastic triangular
  billiards",2011-12-06
7373,Forward Jets and Energy Flow in Hadronic Collisions,2011-12-29
7374,"An averaging theorem for nonlinear Schrödinger equations with small
  nonlinearities",2013-12-03
7375,"Non-uniform continuity of the flow map for an evolution equation
  modeling shallow water waves of moderate amplitude",2013-12-13
7376,"Stability of position control of traveling waves in reaction-diffusion
  systems",2013-12-30
7377,"Generalised Lüroth expansions and a family of Minkowski's
  Question-Mark functions",2014-07-01
7378,Weakly Supervised Action Labeling in Videos Under Ordering Constraints,2014-07-04
7379,"Large-scale distribution of cosmic rays in right ascension as observed
  by the Yakutsk array at energies above $10^{18}$ eV",2014-07-07
7380,"On the asymptotic behavior of a log gas in the bulk scaling limit in the
  presence of a varying external potential I",2014-07-10
7381,A Note on Goldbach Partitions of Large Even Integers,2014-07-17
7382,Quasi-Antichain Chermak-Delgado Lattices of Finite Groups,2014-07-23
7383,"Bounded gaps between primes with a given primitive root, II",2014-07-27
7384,Adaptive trains for attracting sequences of holomorphic automorphisms,2014-08-03
7385,Topology and Self-Similarity of the Hofstadter Butterfly,2014-08-05
7386,"Notes on space complexity of integration of computable real functions in
  Ko-Friedman model",2014-08-11
7387,Finite temperature entanglement negativity in conformal field theory,2014-08-13
7388,On the lattice of antichains of finite intervals,2015-10-13
7389,Minimality of interval exchange transformations with restrictions,2015-10-13
7390,Probabilistic Opacity in Refinement-Based Modeling,2015-10-14
7391,"Efficient Approaches for Enclosing the United Solution Set of the
  Interval Generalized Sylvester Matrix Equations",2015-10-16
