,titles,dates
2943,"Can Students Beyond The Teacher? Distilling Knowledge from Teacher's
  Bias",2024-12-13
2944,"RTFAST-Spectra: Emulation of X-ray reverberation mapping for active
  galactic nuclei",2024-12-13
2945,SeSeMI: Secure Serverless Model Inference on Sensitive Data,2024-12-16
2946,"Exploring Query Efficient Data Generation towards Data-free Model
  Stealing in Hard Label Setting",2024-12-18
2947,Know2Vec: A Black-Box Proxy for Neural Network Retrieval,2024-12-20
2948,Semiparametrics via parametrics and contiguity,2025-01-16
2949,"Michscan: Black-Box Neural Network Integrity Checking at Runtime Through
  Power Analysis",2025-01-17
2950,"LoRA-X: Bridging Foundation Models with Training-Free Cross-Model
  Adaptation",2025-01-27
2951,"FuXi-$α$: Scaling Recommendation Model with Feature Interaction
  Enhanced Transformer",2025-02-05
2952,"Assessment of averaged 1D models for column adsorption with 3D
  computational experiments",2025-02-07
2953,Active Learning of Model Discrepancy with Bayesian Experimental Design,2025-02-07
2954,"Biases in Edge Language Models: Detection, Analysis, and Mitigation",2025-02-17
2955,"P2W: From Power Traces to Weights Matrix -- An Unconventional Transfer
  Learning Approach",2025-02-20
2956,Generative Models in Decision Making: A Survey,2025-02-24
2957,Capability Instruction Tuning: A New Paradigm for Dynamic LLM Routing,2025-02-24
2958,"SemiSAM+: Rethinking Semi-Supervised Medical Image Segmentation in the
  Era of Foundation Models",2025-02-28
2959,Modelling the Galactic distribution of free electrons,2012-08-15
2960,"A Comparison and Unification of Ellipsoidal Statistical and Shakhov BGK
  Models",2013-04-03
2961,"Model distinguishability and inference robustness in mechanisms of
  cholera transmission and loss of immunity",2016-05-22
2962,Rigid vs compliant contact: An experimental study on biped walking,2017-09-19
2963,A Gamma-Poisson Mixture Topic Model for Short Text,2020-04-23
2964,"Discrepancy Modeling Framework: Learning missing physics, modeling
  systematic residuals, and disambiguating between deterministic and random
  effects",2022-03-10
2965,"Parameter Calibration in Crowd Simulation Models using Approximate
  Bayesian Computation",2020-01-28
2966,The Posterior Predictive Null,2021-12-06
2967,"Model-less Is the Best Model: Generating Pure Code Implementations to
  Replace On-Device DL Models",2024-03-25
2968,"Is Model Collapse Inevitable? Breaking the Curse of Recursion by
  Accumulating Real and Synthetic Data",2024-04-01
2969,"Updated observational constraints on spatially-flat and non-flat
  $Λ$CDM and XCDM cosmological models",2024-04-30
2970,"How Well Do Deep Learning Models Capture Human Concepts? The Case of the
  Typicality Effect",2024-05-25
2971,FusionBench: A Comprehensive Benchmark of Deep Model Fusion,2024-06-05
2972,"Assessment of inter-model variability and biases of the global water
  cycle in CMIP3 climate models",2011-09-28
2973,Qualitative System Identification from Imperfect Data,2011-10-31
2974,"A Framework for Modelling Probabilistic Uncertainty in Rainfall Scenario
  Analysis",2013-04-16
2975,"Mathematical models for sleep-wake dynamics: comparison of the
  two-process model and a mutual inhibition neuronal model",2013-11-07
2976,"Propagation of Input Uncertainty in Presence of Model-Form Uncertainty:
  A Multi-fidelity Approach for CFD Applications",2015-01-13
2977,"Models of retrieval in sentence comprehension: A computational
  evaluation using Bayesian hierarchical modeling",2016-12-13
2978,"Comparative analysis of the structures and outcomes of geophysical flow
  models and modeling assumptions using uncertainty quantification",2018-05-30
2979,"Advancing Multi-Accented LSTM-CTC Speech Recognition using a Domain
  Specific Student-Teacher Learning Paradigm",2018-09-18
2980,DAWN: Dynamic Adversarial Watermarking of Neural Networks,2019-06-03
2981,"VAE-LIME: Deep Generative Model Based Approach for Local Data-Driven
  Model Interpretability Applied to the Ironmaking Industry",2020-07-15
2982,"Characterization and Derivation of Heard-Of Predicates for Asynchronous
  Message-Passing Models",2020-11-25
2983,A Continuum of Physics-Based Lithium-Ion Battery Models Reviewed,2022-03-30
2984,"What Language Model Architecture and Pretraining Objective Work Best for
  Zero-Shot Generalization?",2022-04-12
2985,"Assessment of an energy-based surface tension model for simulation of
  two-phase flows using second-order phase field methods",2022-05-12
2986,"High Temporal Resolution Rainfall Runoff Modelling Using
  Long-Short-Term-Memory (LSTM) Networks",2020-02-07
2987,Bellman: A Toolbox for Model-Based Reinforcement Learning in TensorFlow,2021-03-26
2988,Comparing the scalar-field dark energy models with recent observations,2021-09-06
2989,"Spinning Language Models: Risks of Propaganda-As-A-Service and
  Countermeasures",2021-12-09
2990,"Modelling Parasite-produced Marine Diseases: The case of the Mass
  Mortality Event of Pinna nobilis",2021-12-14
2991,On Distillation of Guided Diffusion Models,2022-10-06
2992,"Stability of clinical prediction models developed using statistical or
  machine learning methods",2022-11-02
2993,"A Computational Framework Integrating Physics-based Model and Equivalent
  Circuit Network Model to Simulate Li-ion batteries",2023-03-17
2994,"The Bayesian Context Trees State Space Model for time series modelling
  and forecasting",2023-08-02
2995,"Tryage: Real-time, intelligent Routing of User Prompts to Large Language
  Models",2023-08-22
2996,Label-Only Model Inversion Attacks via Knowledge Transfer,2023-10-30
2997,"Model for Peanuts: Hijacking ML Models without Training Access is
  Possible",2024-06-03
2998,PLeaS -- Merging Models with Permutations and Least Squares,2024-07-02
2999,Moments of the Cluster Distribution as a Test of Dark Matter Models,1994-09-13
3000,Numerical models and our understanding of aspherical Planetary Nebulae,1994-10-19
3001,"Mixed Dark Matter models with a non-thermal hot component: fluctuation
  evolution",1994-10-19
3002,"Modern Cosmological Models with Dark Matter and Their Confrontation with
  Observational Data",1996-03-15
3003,Neutron star properties in the quark-meson coupling model,1999-05-03
3004,Constraints On Galaxy Evolution Through Gravitational Lensing Statistics,1999-11-02
3005,An Open Singularity-Free Cosmological Model with Inflation,2000-07-03
3006,The Modified Weighted Slab Technique: Models and Results,2000-07-19
3007,Can the Stephani model be an alternative to FRW accelerating models?,2004-03-22
3008,An Inhomogeneous Model Universe Behaving Homogeneously,2007-02-10
3009,An Extended Clustering Algorithm for Statistical Language Models,1994-12-06
3010,A Word-to-Word Model of Translational Equivalence,1997-06-24
3011,"Superconductivity Near Phase Separation in Models of Correlated
  Electrons",1993-09-20
3012,The orbital relaxation: a possible origin of t-J model with large J,1993-12-20
3013,"Ground-State Phase Diagrams of the Two-Dimensional Quantum Heisenberg
  Spin Glass Models",1995-08-31
3014,"Computing the Roughening Transition of Ising and Solid-On-Solid Models
  by BCSOS Model Matching",1996-05-03
3015,The Quantum Dissipative Villain Model,1998-12-07
3016,"Molecular Orbital Models of Benzene, Biphenyl and the Oligophenylenes",1999-01-06
3017,The Kondo lattice model with correlated conduction electrons,1999-02-08
3018,A Ternary Lattice Boltzmann Model for Amphiphilic Fluids,1999-10-22
3019,3D Ising Model on Dual BCC Lattice: the Sign-Factor,2001-11-10
3020,Glassy Random Matrix Models,2002-04-03
3021,Short-time critical dynamics of the Baxter-Wu model,2002-12-05
3022,"Energy levels in polarization superlattices: a comparison of continuum
  strain models",2003-11-03
3023,"Canonical local algorithms for spin systems: Heat Bath and Hasting's
  methods",2004-09-16
3024,"A Conditionally Cubic-Gaussian Stochastic Lagrangian Model for
  Acceleration in Isotropic Turbulence",2005-12-09
3025,Probabilistic top-down parsing and language modeling,2001-05-08
3026,"An invariant bayesian model selection principle for gaussian data in a
  sparse representation",2005-12-20
3027,Vertex Models on Feynman Diagrams,1997-09-02
3028,A Tumbling Top-Quark Condensate Model,1992-04-02
3029,Theoretical expectations for the top-quark mass,1994-08-12
3030,Phenomenology of light Higgs bosons in supersymmetric left-right models,1999-04-19
3031,"Chiral-logarithmic Corrections to the S and T Parameters in Higgsless
  Models",2007-03-28
3032,Topological Lattice Models in Four Dimensions,1992-05-26
3033,"Finite sigma models and exact string solutions with Minkowski signature
  metric",1992-11-13
3034,Perturbed Gauged WZNW Models,1994-05-03
3035,Status of the Kazakov--Migdal Model,1995-01-16
3036,"Bosonic Structure of a 2-Dimensional Fermion Model with Interaction
  among Different Species II -- N-species Case --",1999-02-09
3037,Calogero-Moser Models IV: Limits to Toda theory,1999-07-14
3038,Integrable Chain Model with Additional Staggered Model Parameter,2000-02-15
3039,Abstract classes with few models have `homogeneous-universal' models,1995-02-15
3040,Equivalences of monoidal model categories,2002-09-25
3041,Continuous and Tractable models for the Variation of Evolutionary Rates,2005-06-08
3042,Lambda theories of effective lambda models,2007-01-24
3043,Elementary fuzzy matrix theory and fuzzy models for social scientists,2007-02-06
3044,"Locally projective monoidal model structure for complexes of
  quasi-coherent sheaves on P^1(k)",2007-02-12
3045,A Fully Isotopic Model of Fragmentation,1994-02-24
3046,"Molecular Realism in Default Models for Information Theories of
  Hydrophobic Effects",1999-01-19
3047,"Statistical modelling of tropical cyclone tracks: a comparison of models
  for the variance of trajectories",2005-05-15
3048,Optical activity in the Drude helix model,2006-06-21
3049,"Integrating economic and psychological insights in binary choice models
  with social interactions",2006-09-20
3050,"Predicting spike times of a detailed conductance-based neuron model
  driven by stochastic spike arrival",2004-07-06
3051,"Computational Methods and Results for Structured Multiscale Models of
  Tumor Invasion",2005-03-16
3052,Models of Quantum Cellular Automata,2005-08-23
3053,Reflection K-Matrices for 19-Vertex Models,1999-06-08
3054,Dynamic Model Updating Using Particle Swarm Optimization Method,2007-05-12
3055,The matrix product ansatz for the six-vertex model,2007-05-14
3056,"Controlling for individual heterogeneity in longitudinal models, with
  applications to student achievement",2007-06-11
3057,Modeling and analysis using hybrid Petri nets,2007-06-12
3058,"Completeness of the classical 2D Ising model and universal quantum
  computation",2007-08-17
3059,Static Deadlock Detection in MPI Synchronization Communication,2007-09-24
3060,"Non-compact Gepner Models, Landau-Ginzburg Orbifolds and Mirror Symmetry",2007-10-10
3061,Robust model selection in generalized linear models,2007-11-15
3062,Modeling a simple enzyme reaction with delay and discretization,2007-12-03
3063,"Critical comparison of several order-book models for stock-market
  fluctuations",2008-01-04
3064,Forecasting with time-varying vector autoregressive models,2008-02-01
3065,"Model building by Coset space dimensional reduction scheme using
  ten-dimensional coset spaces",2008-03-05
3066,The Baltimore and Utrecht models for cluster dissolution,2008-04-14
3067,Model Checking One-clock Priced Timed Automata,2008-05-10
3068,Critical properties of a dilute O($n$) model on the kagome lattice,2008-05-17
3069,Hybrid data regression modelling in measurement,2008-08-29
3070,Immigrated urn models - asymptotic properties and applications,2008-12-19
3071,A new distance between DNA sequences,2009-02-11
3072,Emergence of Power Law in a Market with Mixed Models,2009-02-12
3073,"Ultra-discrete Optimal Velocity Model: a Cellular-Automaton Model for
  Traffic Flow and Linear Instability of High-Flux Traffic",2009-02-16
3074,Stochastic Service Guarantee Analysis Based on Time-Domain Models,2009-04-14
3075,"Topological flatness of orthogonal local models in the split, even case.
  I",2009-04-23
3076,An equilibrium approach to modelling social interaction,2009-07-15
3077,Empiric Models of the Earth's Free Core Nutation,2009-08-13
3078,"Scale-Based Gaussian Coverings: Combining Intra and Inter Mixture Models
  in Image Segmentation",2009-09-02
